id_wikidata	article	subject	previous_title	school	theme	argument	year	exhisting	avg_pv	avg_pv_prev	visits_1520	size	notes	images	references	incipit_size	incipit_on_size	issues	issue_source-needed	issue_clarify	discussion_size	first_edit	days
Q839452	Diritto divino dei re	Storia		Superiori	XVIII-XIX secolo	Diritti divini dei re	???	1	31	39	56394	11515	5	0	8	319	2.77	2	0	0	1546	???	#VALUE!
Q219934	Dispotismo illuminato	Storia		Superiori	XVIII-XIX secolo	Dispotismo illuminato	???	1	174	188	312757	9902	0	15	0	432	4.36	0	0	0	831	???	#VALUE!
Q97371599	Disputa tra Galileo Galilei e la Chiesa	Storia		Superiori	XVI-XVII secolo		???	1	2	2	3268	32044	32	9	1	1	0.00	0	0	0	105	???	#VALUE!
Q5167679	Dissoluzione dell'Unione Sovietica	Storia		Superiori	XX-XXI secolo	Scioglimento dell'URSS	???	1	189	221	339099	20640	12	7	2	1560	7.56	1	1	0	1753	???	#VALUE!
Q207449	Divisione del lavoro	Storia		Superiori	XVIII-XIX secolo	Divisione del lavoro	???	1	48	44	85830	16562	1	1	13	469	2.83	0	0	0	74	???	#VALUE!
Q248137	Dodecapoli etrusca	Storia		Superiori	Grecia e Italia preromana	città stato etrusche	???	1	78	82	139509	39421	16	15	28	437	1.11	0	0	0	359	???	#VALUE!
Q1209716	Domani	Storia		Elementari	Prima elementare		0.1	1	6	3	10682	2601	0	0	0	359	13.80	0	0	0	2216	???	#VALUE!
Q3028597	Donne nel Medioevo	Storia		Superiori	Basso medioevo	Donne nel Medioevo	???	1	37	65	66458	51104	55	14	31	684	1.34	0	0	0	2953	???	#VALUE!
Q181026	Dottrina Monroe	Storia		Superiori	XVIII-XIX secolo	Dottrina Monroe negli USA	???	1	87	109	155814	10293	3	1	11	2139	20.78	0	0	0	392	???	#VALUE!
Q7325	Ebrei	Storia		Superiori	Antichità	Gli ebrei	???	1	698	777	1254704	87668	118	29	45	6652	7.59	0	0	0	42298	2004-07-06	5809
Q3718728	Economia italiana del XIX secolo	Storia		Superiori	XVIII-XIX secolo	la condizione italiana nel XIX secolo	???	1	11	13	19595	7290	0	0	18	830	11.39	0	0	0	36	???	#VALUE!
Q179788	Editto di Nantes	Storia		Superiori	XVI-XVII secolo	Editto di Nantes	???	1	128	129	229879	6193	2	3	2	501	8.09	1	3	0	433	???	#VALUE!
Q1284512	Editto di Rotari	Storia		Superiori	Alto medioevo	Rotari e le leggi scritte	???	1	131	136	235922	5950	5	1	5	1382	23.23	0	0	0	36	???	#VALUE!
Q1257878	Editto di Tessalonica	Storia		Superiori	Roma		???	1	152	164	273851	7845	5	0	0	1133	14.44	0	0	0	743	???	#VALUE!
Q83229	Edoardo VI d'Inghilterra	Storia		Superiori	XVI-XVII secolo	La successione a Enrico VIII	???	1	217	242	389940	12814	3	11	3	3	0.02	1	0	0	36	???	#VALUE!
Q3200440	Egemonia tebana	Storia		Superiori	Grecia e Italia preromana	Egemonia di Tebe	???	1	23	26	41928	4870	0	2	2	526	10.80	0	0	0	112	???	#VALUE!
Q12725	Elettricità	Storia		Superiori	XVIII-XIX secolo	elettricità	???	1	242	250	434580	25821	0	4	0	1443	5.59	1	0	0	1024	???	#VALUE!
Q7207	Elisabetta I d'Inghilterra	Storia		Superiori	XVI-XVII secolo	Elisabetta I	???	1	1431	1722	2571531	45956	20	18	29	1729	3.76	0	0	0	7062	2005-11-30	5297
Q1675084	Emigrazione italiana	Storia		Superiori	XVIII-XIX secolo	l'emigrazione italiana al'estero	???	1	538	508	967669	130763	110	37	19	2300	1.76	0	0	0	22844	2006-11-19	4943
Q5292	Enciclopedia	Storia		Superiori	XVIII-XIX secolo	Enciclopedia	???	1	208	184	373537	62704	26	14	15	2548	4.06	0	0	0	11546	???	#VALUE!
Q182897	Enrico il Navigatore	Storia		Superiori	XVI-XVII secolo	Enrico il Navigatore	???	1	48	53	85448	18164	6	12	2	770	4.24	0	1	0	2067	???	#VALUE!
Q38370	Enrico VIII d'Inghilterra	Storia		Superiori	XVI-XVII secolo	Enrico VIII	???	1	1189	1306	2137412	47381	12	21	15	1101	2.32	0	0	0	5801	2006-02-19	5216
Q2272119	Equilibrio del terrore	Storia		Superiori	XX-XXI secolo	Equilibrio del terrore	???	1	21	16	38049	3600	1	1	1	2805	77.92	1	0	0	36	???	#VALUE!
Q24933000	Ercolano antica	Storia		Superiori	Roma		???	1	19	23	33689	17680	15	6	3	680	3.85	0	0	0	5226	???	#VALUE!
Q694740	Esarcato d'Italia	Storia		Superiori	Alto medioevo	L'italia bizantina	???	1	114	110	205177	100644	158	23	17	746	0.74	0	0	0	16137	???	#VALUE!
Q1114493	Esercito romano	Storia		Superiori	Roma	L'esercito romano	???	1	219	195	394433	186013	244	86	37	2075	1.12	0	1	0	9515	???	#VALUE!
Q275918	Espansione islamica	Storia		Superiori	Alto medioevo	L’espansione dell’Islam	???	1	106	94	191295	21017	0	3	4	827	3.93	0	0	0	828	???	#VALUE!
Q3733063	Espansione vichinga	Storia		Superiori	Alto medioevo	Espansione vichinga	???	1	97	116	174308	37818	25	11	3	864	2.28	0	0	0	3421	???	#VALUE!
Q677173	Este	Storia		Superiori	Basso medioevo	Ferrara, la prima signoria	???	1	214	233	385234	93617	74	86	10	5042	5.39	0	0	0	41456	???	#VALUE!
Q55811	Estinzione di massa del Cretaceo-Paleocene	Storia		Elementari	Terza elementare	L'estinzione dei dinosauri	0.3	1	129	142	231827	12130	7	4	1	419	3.45	1	0	0	36	???	#VALUE!
Q5107861	Età comunale	Storia		Superiori	Basso medioevo	Le città diventano comuni	???	1	104	227	186022	47451	14	6	5	1712	3.61	1	0	0	5933	???	#VALUE!
Q3734048	Età giolittiana	Storia		Superiori	XX-XXI secolo	Età giolittiana	???	1	230	229	413829	30933	11	4	9	1377	4.45	0	0	0	3500	???	#VALUE!
Q201038	Età regia di Roma	Storia		Superiori	Roma	I sette re di Roma	???	1	179	220	320859	37248	77	8	45	276	0.74	0	0	0	1279	???	#VALUE!
Q3734051	Età traianea e adrianea	Storia		Superiori	Roma		???	1	9	8	16666	59576	42	47	42	166	0.28	0	0	0	175	???	#VALUE!
Q83405	Fabbrica	Storia		Superiori	XVIII-XIX secolo	Fabbrica	???	1	24	23	43573	4590	3	2	0	422	9.19	1	1	0	186	???	#VALUE!
Q601211	Fasci italiani di combattimento	Storia		Superiori	XX-XXI secolo	Fasci di combattimento	???	1	185	227	332168	12951	27	3	22	259	2.00	0	0	0	1703	???	#VALUE!
Q6223	Fascismo	Storia		Superiori	XX-XXI secolo	Il fascismo	???	1	1384	1474	2487411	145587	129	11	76	8115	5.57	0	4	0	63492	2004-02-28	5938
Q79789	Federico Barbarossa	Storia		Superiori	Basso medioevo	Federico I Barbarossa	???	1	568	555	1021175	69059	40	14	30	146	0.21	0	0	0	4852	2003-06-16	6195
Q130221	Federico II di Svevia	Storia		Superiori	Basso medioevo	Federico II	???	1	1218	1253	2188652	141061	102	38	28	2890	2.05	0	1	0	64909	2003-07-15	6166
Q150611	Ferdinando I d'Asburgo	Storia		Superiori	XVI-XVII secolo		???	1	105	131	188105	41147	23	18	17	851	2.07	0	0	0	2040	???	#VALUE!
Q1496	Ferdinando Magellano	Storia		Superiori	XVI-XVII secolo	Ferdinando Magellano	???	1	317	333	570036	15004	2	6	5	746	4.97	1	0	0	5077	???	#VALUE!
Q188063	Feudo	Storia		Superiori	Alto medioevo	La nascita del feudo	???	1	101	93	182041	14523	5	0	9	602	4.15	1	0	0	36	???	#VALUE!
Q34417	Filippo II di Spagna	Storia		Superiori	XVI-XVII secolo	Divisione dell'Impero fra Austria e Spagna	???	1	399	445	716987	81911	60	49	0	3	0.00	0	0	0	4787	???	#VALUE!
Q289285	Filippo Maria Visconti	Storia		Superiori	Basso medioevo	Filippo Maria Visconti	???	1	63	64	113605	19699	2	4	4	164	0.83	1	0	0	1137	???	#VALUE!
Q700924	Fine della seconda guerra mondiale in Europa	Storia		Superiori	XX-XXI secolo	Fine della guerra in Europa	???	1	148	152	266751	18851	16	3	0	487	2.58	0	0	0	2538	???	#VALUE!
Q1140370	Fondamentalismo islamico	Storia		Superiori	XX-XXI secolo	Fondamentalismo	???	1	115	84	206548	12992	3	1	11	1123	8.64	1	0	0	65591	???	#VALUE!
Q1247524	Fondazione di Roma	Storia		Superiori	Roma	Le origini di Roma	???	1	441	424	792025	49016	50	12	3	1927	3.93	0	1	0	5258	2003-06-02	6209
-	Fonte materiale	Storia		Elementari	Seconda elementare	Le fonti materiali	???	0	0	0	0	0	0	0	2	0	#DIV/0!	0	0	0	0	???	#VALUE!
-	Fonte visiva	Storia		Elementari	Seconda elementare	Le fonti visive	???	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	???	#VALUE!
Q5369651	Fonte (storiografia)	Storia		Elementari	Seconda elementare	Le fonti scritte	0.2	1	80	72	143766	22874	24	5	2	1882	8.23	0	0	0	1135	???	#VALUE!
Q112754	Fonte primaria	Storia		Elementari	Seconda elementare		???	1	46	46	82234	21106	14	0	0	3118	14.77	1	0	0	6564	???	#VALUE!
Q466969	Fordismo	Storia		Superiori	XX-XXI secolo	Fordismo	???	1	132	128	237285	30158	9	5	22	1285	4.26	1	0	0	2434	???	#VALUE!
Q3749017	Fossilizzazione	Storia		Elementari	Terza elementare	La fossilizzazione	0.3	1	37	40	66573	10872	0	3	0	327	3.01	1	0	0	36	???	#VALUE!
Q332626	Francesco Crispi	Storia		Superiori	XVIII-XIX secolo	Governo Crispi	???	1	299	321	536437	112784	169	62	0	1690	1.50	0	0	0	15496	???	#VALUE!
Q237131	Francia medievale	Storia		Superiori	Basso medioevo	La monarchia nazionale francese	???	1	50	59	90256	16349	0	11	12	3546	21.69	0	0	0	36	???	#VALUE!
Q152989	Fronte occidentale (1914-1918)	Storia		Superiori	XX-XXI secolo	il 1914, dalla guerra lampo alle trincee	???	1	106	107	190145	130472	150	40	17	3403	2.61	0	0	0	8299	???	#VALUE!
Q189266	Fronte orientale (1941-1945)	Storia		Superiori	XX-XXI secolo	Invasione della Russia	???	1	243	217	436011	82549	48	15	22	4316	5.23	1	0	0	6050	???	#VALUE!
Q1192894	Fuga a Varennes	Storia		Superiori	XVIII-XIX secolo	la fuga del re a Varennes	???	1	37	40	65849	49626	13	8	27	823	1.66	1	0	1	2132	???	#VALUE!
Q943326	Fusione perfetta del 1847	Storia		Superiori	XVIII-XIX secolo	Ammodernamento dello Stato	???	1	20	23	36160	25897	47	3	14	879	3.39	0	0	0	34133	???	#VALUE!
Q344	Futuro	Storia		Elementari	Seconda elementare		0.2	1	37	31	65679	3202	0	0	0	532	16.61	1	0	0	36	???	#VALUE!
Q1048	Gaio Giulio Cesare	Storia		Superiori	Roma	Giulio Cesare	???	1	1443	1386	2592174	165607	233	57	60	4197	2.53	0	0	0	48336	2006-04-23	5153
Q80034	Genocidio armeno	Storia		Superiori	XX-XXI secolo	il Genocidio armeno	???	1	479	520	860965	65658	117	8	50	3102	4.72	0	0	0	39231	2006-01-14	5252
Q844586	Gentry (classe sociale)	Storia		Superiori	XVIII-XIX secolo	Gentry	???	1	24	24	42830	1233	0	0	0	269	21.82	1	0	0	36	???	#VALUE!
Q22633	Germani	Storia		Superiori	Roma	I germani	???	1	225	210	404482	137737	178	41	35	2501	1.82	0	3	0	12069	???	#VALUE!
Q297190	Giovanni Giolitti	Storia		Superiori	XX-XXI secolo	Giovanni Giolitti	???	1	660	717	1185618	90408	51	19	6	693	0.77	0	0	0	19211	2006-12-04	4928
Q60022	Giuramento della Pallacorda	Storia		Superiori	XVIII-XIX secolo	Giuramento della Pallacorda	???	1	78	85	139439	9408	5	3	0	2646	28.13	0	0	0	239	???	#VALUE!
Q187336	Giuseppe Mazzini	Storia		Superiori	XVIII-XIX secolo	Mazzini	???	1	563	626	1011910	102156	98	27	22	773	0.76	0	0	0	33126	2004-04-15	5891
Q7317	Giuseppe Verdi	Storia		Superiori	XVIII-XIX secolo	Giuseppe Verdi	???	1	947	981	1702460	129947	227	40	54	1797	1.38	0	0	0	33735	2003-12-14	6014
Q41866	Giustiniano I	Storia		Superiori	Alto medioevo	Giustiniano I	???	1	353	344	634363	96465	105	19	48	1793	1.86	0	0	0	5755	???	#VALUE!
Q173100	Glasnost'	Storia		Superiori	XX-XXI secolo	Glasnost	???	1	95	187	170806	10805	4	0	0	177	1.64	1	0	0	1286	???	#VALUE!
Q189508	Gloriosa rivoluzione	Storia		Superiori	XVI-XVII secolo	la Gloriosa Rivoluzione	???	1	157	167	282960	22289	19	5	4	777	3.49	0	0	0	36	???	#VALUE!
Q3773812	Governo Cavour I	Storia		Superiori	XVIII-XIX secolo	Governo Cavour	???	1	9	8	16591	2468	0	1	2	176	7.13	0	0	0	36	???	#VALUE!
Q3773955	Governo Tambroni	Storia		Superiori	XX-XXI secolo	Governo Tambroni	???	1	56	70	101164	38240	20	1	2	602	1.57	1	0	0	3312	???	#VALUE!
Q1988505	Grande carestia del 1315-1317	Storia		Superiori	Basso medioevo	la carestia	???	1	18	16	32958	12357	4	1	0	1104	8.93	1	0	0	1346	???	#VALUE!
Q51648	Grande Scisma	Storia		Superiori	Alto medioevo	La religione cristiana ortodossa	???	1	317	326	568789	30522	5	5	16	4960	16.25	1	2	0	5227	???	#VALUE!
Q187650	Grandi purghe	Storia		Superiori	XX-XXI secolo	purghe staliniane	???	1	156	179	280619	49458	43	20	26	3140	6.35	2	0	0	3519	???	#VALUE!
Q170770	Granducato di Mosca	Storia		Superiori	Basso medioevo	La Russia nel XV secolo	???	1	44	46	78548	91679	96	27	85	1094	1.19	0	4	0	36	???	#VALUE!
Q185729	Guerra al terrorismo	Storia		Superiori	XX-XXI secolo	Crociata contro il terrorismo	???	1	60	54	108048	94206	110	15	7	2111	2.24	0	0	0	19060	???	#VALUE!
Q430726	Guerra anglo-spagnola (1585-1604)	Storia		Superiori	XVI-XVII secolo	Il duello Spagna-Inghilterra	???	1	57	64	102295	22599	6	12	2	1847	8.17	0	0	0	97	???	#VALUE!
Q153650	Guerra austro-prussiana	Storia		Superiori	XVIII-XIX secolo	Guerra austro-prussiana	???	1	85	86	151889	21643	7	39	1	2707	12.51	0	0	0	4188	???	#VALUE!
Q3118964	Guerra civile in Italia (1943-1945)	Storia		Superiori	XX-XXI secolo	Guerra civile italiana	???	1	98	87	176565	134451	195	24	41	4313	3.21	1	1	0	247340	???	#VALUE!
Q243721	Guerra civile romana (193-197)	Storia		Superiori	Roma		???	1	13	15	24127	33771	33	4	19	411	1.22	0	0	0	191	???	#VALUE!
Q759835	Guerra civile romana (306-324)	Storia		Superiori	Roma		???	1	18	19	32801	47625	114	10	36	515	1.08	0	0	0	4326	???	#VALUE!
Q2116320	Guerra civile romana (44-31 a.C.)	Storia		Superiori	Roma		???	1	82	79	147678	33751	18	22	14	1250	3.70	0	0	0	5871	???	#VALUE!
Q1238338	Guerra civile romana (49-45 a.C.)	Storia		Superiori	Roma		???	1	135	126	242344	108102	127	53	42	490	0.45	0	0	0	2941	???	#VALUE!
Q470596	Guerra civile romana (68-69)	Storia		Superiori	Roma		???	1	65	67	117264	64009	134	17	24	679	1.06	0	0	0	1982	???	#VALUE!
Q521868	Guerra civile romana (83-82 a.C.)	Storia		Superiori	Roma		???	1	74	71	132513	25041	42	2	9	969	3.87	0	0	0	1156	???	#VALUE!
Q79911	Guerra civile russa	Storia		Superiori	XX-XXI secolo	Guerra civile russa	???	1	144	157	258264	48297	1	37	11	3951	8.18	1	0	0	2953	???	#VALUE!
Q10859	Guerra civile spagnola	Storia		Superiori	XX-XXI secolo	Guerra civile spagnola	???	1	623	570	1119565	149260	173	52	14	9218	6.18	0	0	0	54809	2004-02-28	5938
Q200790	Guerra d'Algeria	Storia		Superiori	XX-XXI secolo	Guerra d'Algeria	???	1	153	158	274154	59674	17	11	53	6173	10.34	0	0	0	5891	???	#VALUE!
Q94916	Guerra d'Etiopia	Storia		Superiori	XX-XXI secolo	Guerra italo-etiopica	???	1	388	391	697592	183590	239	41	22	4423	2.41	0	0	0	49157	???	#VALUE!
Q182062	Guerra d'indipendenza greca	Storia		Superiori	XVIII-XIX secolo	Indipendenza della Grecia	???	1	61	63	110252	11427	2	3	1	1555	13.61	0	0	0	36	???	#VALUE!
Q748780	Guerra d'Indocina	Storia		Superiori	XX-XXI secolo	Guerra di indipendenza in Indocina	???	1	98	103	176984	16924	5	22	0	2407	14.22	0	0	0	148	???	#VALUE!
Q12551	Guerra dei cent'anni	Storia		Superiori	Basso medioevo	La guerra dei Cento anni	???	1	556	573	998945	114998	160	51	40	3208	2.79	0	3	2	19821	2006-12-21	4911
Q2487	Guerra dei trent'anni	Storia		Superiori	XVI-XVII secolo	Guerra dei Trent'anni	???	1	611	654	1098856	125785	85	141	40	14181	11.27	0	0	0	22579	2007-03-30	4812
Q8740	Guerra del Vietnam	Storia		Superiori	XX-XXI secolo	Guerra del Vietnam	???	1	1520	1631	2731005	143522	263	55	16	6467	4.51	0	0	0	66352	2004-03-25	5912
Q3778681	Guerra di liberazione italiana	Storia		Superiori	XX-XXI secolo	Occupazione nazista	???	1	180	168	323368	118251	94	28	12	4065	3.44	0	0	2	139272	???	#VALUE!
Q8676	Guerra di secessione americana	Storia		Superiori	XVIII-XIX secolo	Guerra di secessione	???	1	888	855	1595544	86990	79	20	28	4924	5.66	0	4	0	120384	2006-03-18	5189
Q241059	Guerra di trincea	Storia		Superiori	XX-XXI secolo		???	1	149	131	267413	43425	1	23	4	800	1.84	1	0	0	2184	???	#VALUE!
Q8683	Guerra fredda	Storia		Superiori	XX-XXI secolo	Il mondo in blocchi	???	1	1077	1137	1935706	133135	203	49	50	3677	2.76	0	0	0	17413	2004-03-10	5927
Q477973	Guerra gotica (535-553)	Storia		Superiori	Alto medioevo		???	1	150	143	268749	122377	159	12	1	1747	1.43	0	0	0	9585	???	#VALUE!
Q182865	Guerra in Afghanistan (2001-in corso)	Storia		Superiori	XX-XXI secolo	Guerra in Afghanistan 2001	???	1	227	264	407220	96695	104	50	7	9471	9.79	1	26	1	28259	???	#VALUE!
Q545449	Guerra in Iraq	Storia		Superiori	XX-XXI secolo	Guerra in Iraq 2003	???	1	235	320	422927	116392	101	21	6	8175	7.02	4	0	0	64145	???	#VALUE!
Q203824	Guerra italo-turca	Storia		Superiori	XX-XXI secolo	Guerra italo-turca	???	1	261	261	469508	144273	201	35	36	5309	3.68	0	0	0	43531	???	#VALUE!
Q2073517	Guerra laconica	Storia		Superiori	Roma		???	1	7	11	13057	35232	40	4	10	1390	3.95	0	0	0	4541	???	#VALUE!
Q486831	Guerra romano-siriaca	Storia		Superiori	Roma		???	1	19	29	35002	48667	81	20	16	813	1.67	0	0	0	1326	???	#VALUE!
Q677316	Guerra sociale	Storia		Superiori	Roma	Le guerre civili	???	1	78	82	140657	14546	8	7	19	1357	9.33	1	0	0	5290	???	#VALUE!
Q1136575	Guerra vandalica	Storia		Superiori	Alto medioevo		???	1	12	12	21144	44576	79	8	4	399	0.90	0	0	0	226	???	#VALUE!
Q165725	Guerre balcaniche	Storia		Superiori	XX-XXI secolo	Le guerre balcaniche	???	1	103	110	185104	7968	0	3	4	4303	54.00	0	0	0	2014	???	#VALUE!
Q1123201	Guerre d'indipendenza ispanoamericane	Storia		Superiori	XVIII-XIX secolo	Indipendenza in Sud America	???	1	22	22	39600	14304	0	16	19	915	6.40	0	0	0	354	???	#VALUE!
Q273348	Guerre d'Italia del XVI secolo	Storia		Superiori	XVI-XVII secolo	le guerre italiane	???	1	171	182	307479	83296	75	38	20	4463	5.36	0	0	0	2357	???	#VALUE!
Q220984	Guerre dell'oppio	Storia		Superiori	XX-XXI secolo	Guerre dell'oppio	???	1	171	213	308132	20165	11	5	7	1629	8.08	1	0	0	6239	???	#VALUE!
Q673175	Guerre di religione francesi	Storia		Superiori	XVI-XVII secolo	Guerre di religione francesi	???	1	73	75	130329	52043	14	14	9	2558	4.92	1	0	0	239	???	#VALUE!
Q849680	Guerre indiane	Storia		Superiori	XVIII-XIX secolo	Guerre indiane	???	1	82	90	146836	29473	6	7	9	1282	4.35	1	1	1	9149	???	#VALUE!
Q242352	Guerre jugoslave	Storia		Superiori	XX-XXI secolo	La guerra balcanica 1991-1995	???	1	538	553	966076	48558	16	26	20	3203	6.60	0	4	0	14916	2006-01-30	5236
Q75813	Guerre macedoniche	Storia		Superiori	Roma	Espansione in oriente	???	1	54	60	96214	7713	1	3	1	157	2.04	1	0	0	747	???	#VALUE!
Q78994	Guerre napoleoniche	Storia		Superiori	XVIII-XIX secolo	Conquiste napoleoniche	???	1	185	173	333316	110078	109	55	25	6405	5.82	0	0	0	17451	???	#VALUE!
Q786171	Guerre ottomano-asburgiche	Storia		Superiori	XVI-XVII secolo		???	1	15	30	26478	44396	4	30	6	3258	7.34	0	0	0	2083	???	#VALUE!
Q1080711	Guerre ottomano-ungheresi	Storia		Superiori	XVI-XVII secolo	Invasione turca del XV secolo	???	1	11	12	18973	28985	9	17	4	3101	10.70	0	0	0	36	???	#VALUE!
Q76026	Guerre persiane	Storia		Superiori	Grecia e Italia preromana	Guerre greco-persiane	???	1	285	271	512963	61768	167	14	28	1225	1.98	0	0	0	2537	???	#VALUE!
Q596373	Guerre pirriche	Storia		Superiori	Roma		???	1	68	67	122312	54960	99	8	16	623	1.13	0	0	0	1540	???	#VALUE!
Q124988	Guerre puniche	Storia		Superiori	Roma	Le guerre puniche	???	1	404	402	725485	20503	1	3	0	749	3.65	0	0	0	1068	???	#VALUE!
Q3417663	Guerre romano-celtiche	Storia		Superiori	Roma		???	1	23	26	42096	98123	114	33	51	4321	4.40	0	0	0	1800	???	#VALUE!
Q3119190	Guerre romano-etrusche	Storia		Superiori	Roma		???	1	33	31	58427	67264	99	44	28	987	1.47	0	0	0	544	???	#VALUE!
Q737907	Guerre romano-latine	Storia		Superiori	Roma		???	1	10	13	17633	48360	87	15	22	296	0.61	0	0	0	93	???	#VALUE!
Q109251	Guerre sannitiche	Storia		Superiori	Roma		???	1	105	105	189118	23827	48	16	22	634	2.66	0	0	0	2005	???	#VALUE!
Q1420791	Guerre turco-veneziane	Storia		Superiori	XVI-XVII secolo		???	1	22	28	39521	11882	0	3	6	237	1.99	0	0	0	36	???	#VALUE!
Q220596	Habeas corpus	Storia		Superiori	XVI-XVII secolo	Habeas Corpus	???	1	186	159	333785	11011	2	0	0	995	9.04	0	0	0	1850	???	#VALUE!
Q8768	Henry Ford	Storia		Superiori	XX-XXI secolo	Henry Ford	???	1	245	301	440796	11363	11	4	0	362	3.19	0	0	0	10615	???	#VALUE!
Q7326	Hernán Cortés	Storia		Superiori	XVI-XVII secolo	Hernán Cortés	???	1	153	149	275243	10939	0	7	3	274	2.50	0	0	0	3225	???	#VALUE!
Q101362	Homo erectus	Storia		Elementari	Terza elementare	Homo erectus	0.3	1	196	198	352341	8473	3	2	0	1835	21.66	0	0	0	11955	???	#VALUE!
Q101373	Homo habilis	Storia		Elementari	Terza elementare	Homo habilis	0.3	1	163	157	293778	13341	7	4	1	764	5.73	1	1	0	147	???	#VALUE!
Q40171	Homo neanderthalensis	Storia		Elementari	Terza elementare		0.3	1	399	399	717741	74520	66	16	6	2052	2.75	0	7	1	35017	???	#VALUE!
Q15978631	Homo sapiens	Storia		Elementari	Terza elementare	Homo sapiens v Neanderthal	0.3	1	814	866	1462093	105216	87	26	12	3462	3.29	0	1	0	61947	2005-01-22	5609
Q1187312	Ieri	Storia		Elementari	Prima elementare	Ieri, oggi, domani	0.1	1	5	4	8551	473	0	0	0	320	67.65	0	0	0	36	???	#VALUE!
Q162297	Igiene	Storia		Superiori	XVIII-XIX secolo	igiene moderna	???	1	104	95	187387	18635	1	1	11	785	4.21	1	0	0	1579	???	#VALUE!
Q193254	Imperatori adottivi	Storia		Superiori	Roma		???	1	104	109	186517	70209	69	27	72	2443	3.48	0	0	0	185	???	#VALUE!
Q7260	Imperialismo	Storia		Superiori	XX-XXI secolo	Imperialismo	???	1	208	172	373002	17374	0	0	1	1463	8.42	2	0	0	305	???	#VALUE!
Q129286	Impero anglo-indiano	Storia		Superiori	XX-XXI secolo	India	???	1	106	135	190461	57012	24	47	6	2116	3.71	1	0	0	4767	???	#VALUE!
Q2608489	Impero azteco	Storia		Superiori	XVI-XVII secolo	Aztechi	???	1	38	46	67548	7830	0	3	0	3424	43.73	0	0	0	481	???	#VALUE!
Q12544	Impero bizantino	Storia		Superiori	Alto medioevo	L'Impero d'Oriente	???	1	750	744	1348377	152444	105	34	169	6611	4.34	0	0	0	118537	2004-02-19	5947
Q31929	Impero carolingio	Storia		Superiori	Alto medioevo	L’impero carolingio	???	1	288	282	517300	47858	8	9	19	2776	5.80	1	0	0	373	???	#VALUE!
Q13405524	Impero di Alessandro Magno	Storia		Superiori	Grecia e Italia preromana	Impero macedone	???	1	92	121	165465	95819	82	17	8	1987	2.07	0	0	0	264	???	#VALUE!
Q188712	Impero giapponese	Storia		Superiori	XX-XXI secolo	Giappone si espande	???	1	179	182	321059	25460	3	14	5	5414	21.26	1	0	0	1861	???	#VALUE!
Q28573	Impero inca	Storia		Superiori	XVI-XVII secolo	Incas	???	1	119	135	214294	43819	0	17	1	895	2.04	1	1	0	5063	???	#VALUE!
Q178897	Impero latino di Costantinopoli	Storia		Superiori	Basso medioevo	Impero latino	???	1	47	52	84089	13100	0	20	2	3059	23.35	0	0	0	1088	???	#VALUE!
Q12557	Impero mongolo	Storia		Superiori	Basso medioevo	L'impero mongolo di Genghis Khan	???	1	203	201	364760	33818	7	10	3	4029	11.91	0	0	0	416	???	#VALUE!
Q12560	Impero ottomano	Storia		Superiori	Basso medioevo	Impero turco	???	1	742	775	1333538	153814	182	79	29	8490	5.52	0	0	0	35153	2005-04-05	5536
Q200464	Impero portoghese	Storia		Superiori	XVI-XVII secolo	Impero coloniale portoghese	???	1	115	121	207054	38574	10	14	6	2361	6.12	0	1	0	3496	???	#VALUE!
Q42834	Impero romano d'Occidente	Storia		Superiori	Roma		???	1	282	263	507466	178678	192	46	139	3101	1.74	0	0	0	46437	???	#VALUE!
Q3708094	Impero selgiuchide	Storia		Superiori	Basso medioevo	la minaccia dei Turchi	???	1	31	35	56396	24875	1	10	1	1863	7.49	0	0	0	36	???	#VALUE!
Q80702	Impero spagnolo	Storia		Superiori	XVI-XVII secolo	Impero coloniale spagnolo	???	1	150	147	269408	39243	6	24	2	4970	12.66	1	0	0	22979	???	#VALUE!
Q43287	Impero tedesco	Storia		Superiori	XVIII-XIX secolo	Nascita del Secondo Reich	???	1	371	361	666176	43301	9	25	8	6260	14.46	0	0	0	8098	???	#VALUE!
