id	subject	school	theme	argument	exhisting	article	average_daily_visit	Visite da 1/7/2015 al 31/05/2020	Media visite giornaliere 2019	size	notes	images	incipit_size	incipit_on_size	issues	Fonte necessaria	Chiarire	discussion_size	year	references	first_edit	days
772	Filosofia	Superiori	Filosofia nella Grecia classica		1	Scuola pitagorica	117	210761	116	52792	64	26	638	1.21	0	0	0	4479	???	6	2004-03-21	5916
1825	Letteratura italiana	Superiori	XIII secolo - Scuola siciliana	Scuola siciliana	1	Scuola_siciliana	251	451492	250	27709	12	4	1424	5.14	1	0	0	13562	2.3	16	2006-12-08	4924
1828	Letteratura italiana	Superiori	XIII secolo - Scuola toscana	Fasi	1	Scuola_toscana	17	30052	27	5101	0	0	187	3.67	2	0	0	50	2.3	0	2006-12-01	4931
2202	Letteratura italiana	Superiori	Dopoguerra	Primo Levi	1	Se_questo_è un_uomo	590	1060293	584	29131	20	3	830	2.85	0	0	0	7186	2.5	11	2005-09-10	5378
2238	Letteratura italiana	Superiori	Anni 60-49	Italo Calvino	1	Se_una_notte_d'inverno_un_viaggiatore	161	289833	146	17540	1	0	837	4.77	0	0	0	883	2.5	1	2006-02-02	5233
2707	Storia	Superiori	Roma	Le lotte fra patrizi e plebei	1	Secessio_plebis	63	112639	63	18841	7	4	1234	6.55	0	0	0	426	???	0	???	#VALUE!
3499	Storia dell'arte	Superiori	L'Ottocento		1	Secessione viennese	150	268776	165	9942	3	5	1993	20.05	0	2	0	1820	???	8	2005-07-10	5440
1456	Grammatica italiana		Verbo	Coniugazioni verbali	1	Seconda_coniugazione	39	69295	37	6426	0	0	411	6.40	0	0	0	1005	???	2	2010-02-23	3751
1553	Grammatica latina	Superiori	Verbi	Le IV coniugazioni	1	Seconda_coniugazione_latina	14	24638	20	7534	0	0	255	3.38	0	0	0	47	2.1	2	2011-04-08	3342
1535	Grammatica latina	Superiori	Flessione del sostantivo	Le V declinazioni	1	Seconda_declinazione_latina	226	406627	225	12631	1	0	443	3.51	0	0	0	47	2.1	3	2008-02-01	4504
3126	Storia	Superiori	XX-XXI secolo		1	Seconda_guerra_balcanica	46	82278	47	8462	0	9	1753	20.72	0	0	0	36	???	0	???	#VALUE!
3046	Storia	Superiori	XVIII-XIX secolo	Seconda guerra di indipendenza	1	Seconda_guerra_d'indipendenza_italiana	254	457212	266	62242	93	38	2632	4.23	0	0	0	14241	???	7	???	#VALUE!
3204	Storia	Superiori	XX-XXI secolo	La seconda guerra mondiale	1	Seconda_guerra_mondiale	3162	5681443	2943	266297	221	102	3007	1.13	0	0	0	36640	???	68	???	#VALUE!
3309	Storia	Superiori	XX-XXI secolo	Fine della prima repubblica	1	Seconda_Repubblica_(Italia)	179	321367	200	35770	74	1	463	1.29	0	0	0	44304	???	14	???	#VALUE!
3078	Storia	Superiori	XVIII-XIX secolo	Seconda rivoluzione industriale	1	Seconda_rivoluzione_industriale	630	1132353	625	38948	19	15	2098	5.39	0	0	0	3426	???	5	2007-01-09	4892
3595	Matematica	Elementari	Unità di misura	Tempo	1	Secondo	152	272515	147	7088	2	1	859	12.12	0	0	0	722	0.2	0	2003-12-18	6010
2180	Letteratura italiana	Superiori	Dopoguerra	Coordinate generali	1	Secondo_dopoguerra	28	49770	31	40	0	0	37	92.50	0	0	0	0	2.5	0	2006-05-04	5142
3280	Storia	Superiori	XX-XXI secolo	Il secondo dopoguerra	1	Secondo_dopoguerra_in_Italia	156	280883	159	53311	50	10	1084	2.03	0	1	0	6577	???	35	???	#VALUE!
3726	Matematica	Superiori	Geometria	Triangoli	1	Secondo_teorema_dell'angolo_esterno	30	54467	33	1220	0	2	341	27.95	2	0	0	40	2.1	0	2015-02-05	1943
2725	Storia	Superiori	Roma	Nascita dell'Impero romano	1	Secondo_triumvirato	141	253351	128	38977	12	17	455	1.17	0	0	0	610	???	11	???	#VALUE!
1877	Letteratura italiana	Superiori	Secolo XIV	Petrarca	1	Secretum	83	149270	81	4782	1	1	298	6.23	0	0	0	50	2.3	1	2007-01-17	4884
2364	Scienze della Terra	Superiori	Processo sedimentario e rocce sedimentarie		1	Sedimento	35	63726	32	11501	0	3	2129	18.51	0	0	0	5168	2	2	2004-09-05	5748
3642	Matematica	Medie	Geometria	Enti fondamentali	1	Segmento	69	124657	50	2647	0	4	815	30.79	1	0	0	1880	1.1	0	2004-11-30	5662
3076	Storia	Superiori	XVIII-XIX secolo	segregazione razziale	1	Segregazione_razziale	105	188649	103	44231	73	3	1176	2.66	0	2	0	8183	???	8	???	#VALUE!
535	Cittadinanza e costituzione	Superiori	Organizzazioni internazionali		1	Segretariato delle Nazioni Unite	12	20867	12	2090	0	0	1326	63.44	1	0	0	57	0	0	2005-09-08	5380
2136	Letteratura italiana	Superiori	Primo novecento	Luigi Pirandello	1	Sei_personaggi_in_cerca_d'autore	239	429685	229	8379	0	1	677	8.08	0	0	0	760	2.5	0	2006-04-22	5154
2570	Scienze	Medie	Evoluzione		1	Selezione artificiale	25	44201	25	2407	0	0	2111	87.70	1	0	0	525	1	0	2006-12-09	4923
47	Biologia	Superiori	Evoluzione		1	Selezione naturale	206	370175	198	28589	5	3	2741	9.59	1	0	0	52365	2	8	2004-06-28	5817
48	Biologia	Superiori	Evoluzione		1	Selezione sessuale	25	45448	27	13128	14	3	1359	10.35	0	0	0	1234	2	13	2007-10-30	4598
1147	Geografia		Geografia politica ed economica	sfruttamento del bosco	1	Selvicoltura	115	206182	86	21535	1	5	805	3.74	1	0	0	2005-03-19	???	2	2005-03-19	5553
285	Chimica	Superiori	Sistema periodico		1	Semimetallo	55	99175	59	2518	1	0	291	11.56	0	0	0	37	2	0	2004-07-13	5802
3641	Matematica	Medie	Geometria	Enti fondamentali	1	Semiretta	64	115662	52	2122	0	2	1217	57.35	2	0	0	40	1.1	0	2005-08-20	5399
635	Diritto e Economia	Superiori	Organizzazione dello stato italiano		1	Senato della Repubblica	776	1393853	821	34058	26	7	3624	10.64	2	0	0	10410	2.1	1	2005-07-10	5440
1278	Geografia		Africa	Senegal	1	Senegal	455	818237	423	48743	22	12	5539	11.36	0	0	0	5004	???	1	2005-04-03	5538
2165	Letteratura italiana	Superiori	Il secolo breve	Italo Svevo	1	Senilità	84	151643	78	13361	5	6	650	4.86	2	0	0	3868	2.5	2	2006-11-17	4945
3780	Matematica	Superiori	Trigonometria	Funzioni base	1	Seno_(trigonometria)	11	19123	9	31	0	0	28	90.32	0	0	0	0	2.4	0	2007-02-02	4868
2144	Letteratura italiana	Superiori	Il secolo breve	Giuseppe Ungaretti	1	Sentimento_del_tempo	1T	1455		2825	0	0	1190	42.12	1	0	0	50	2.5	0	2008-09-03	4289
417	Cittadinanza e costituzione	Medie	Terzo anno		1	Separazione dei poteri	262	470604	252	30595	12	6	963	3.15	0	0	0	8285	0	8	2005-07-11	5439
621	Diritto e Economia	Superiori	Costituzione e cittadinanza: libertà, diritti e doveri		1	Separazione personale dei coniugi	79	142490	89	18066	8	0	371	2.05	1	0	0	2209	2.1	0	2010-07-15	3609
2593	Storia	Elementari	Prima elementare		1	Sera	48	87038	58	1068	0	1	677	63.39	2	0	0	1016	0.1	0	???	#VALUE!
1251	Geografia		Europa	Serbia	1	Serbia	684	1228603	649	74434	47	49	2811	3.78	2	1	0	20529	???	6	2005-01-22	5609
2119	Letteratura italiana	Superiori	Primo novecento	Crepuscolarismo	1	Sergio_Corazzini	30	54239	29	9097	0	1	3	0.03	0	0	0	4165	2.5	1	2006-08-26	5028
1588	Informatica	Medie	Introduzione		1	Server	269	484104	247	20138	7	9	1516	7.53	1	0	0	5717	1	0	2003-08-11	6139
681	Diritto e Economia	Superiori	Economia e il sistema economico		1	Servizi	9	16864	8	21	0	0	18	85.71	0	0	0	0	2.1	0	2006-06-25	5090
1158	Geografia		Geografia politica ed economica	servizi per cittadini e imprese	1	Servizio	78	139932	62	3100	1	0	611	19.71	0	0	0	2002-03-19	???	1	2005-09-15	5373
1711	Informatica	Superiori	Reti e internet		1	Servizio di rete sociale	98	175562	70	15507	5	1	1119	7.22	0	0	0	5667	2	1	2009-12-18	3818
413	Cittadinanza e costituzione	Medie	Secondo anno		1	Servizio sanitario nazionale (Italia)	330	592596	403	41775	26	2	352	0.84	0	0	0	9210	0	3	2007-01-23	4878
2185	Letteratura italiana	Superiori	Dopoguerra	Dino Buzzati	1	Sessanta_racconti	44	79384	43	65582	5	0	98	0.15	0	0	0	343	2.5	5	2007-12-31	4536
3293	Storia	Superiori	XX-XXI secolo	il 1968	1	Sessantotto	411	739211	403	125973	45	18	1500	1.19	4	2	0	19478	???	45	2005-05-15	5496
2595	Storia	Elementari	Prima elementare	La settimana	1	Settimana	78	141012	66	10720	2	1	1159	10.81	0	0	0	2145	0.2	3	2004-07-21	5794
1142	Geografia		Geografia politica ed economica	Settore primario	1	Settore_primario	195	350738	158	2020	2	1	975	48.27	1	0	0	2007-01-29	???	0	2007-01-29	4872
1149	Geografia		Geografia politica ed economica	Settore secondario	1	Settore_secondario	181	325433	160	3290	0	1	679	20.64	1	0	0	2007-01-29	???	0	2007-01-29	4872
1153	Geografia		Geografia politica ed economica	Settore terziario	1	Settore_terziario	382	686475	351	5325	1	1	728	13.67	0	0	0	2006-04-25	???	0	2006-04-25	5151
3777	Matematica	Superiori	Funzioni	Funzioni quadratiche	1	Sezione_conica	74	133436	62	19235	0	4	919	4.78	0	0	0	3564	2.3	1	2005-08-14	5405
3683	Matematica	Medie	Geometria	I solidi	1	Sfera	335	602506	224	13721	3	3	699	5.09	0	0	0	2665	1.3	2	2002-06-11	6565
1183	Geografia		Penisola italiana	Sicilia	1	Sicilia	1615	2902977	1596	241806	112	177	7340	3.04	2	7	1	184064	???	7	2003-04-16	6256
1679	Informatica	Superiori	Sistema operativo e software		1	Sicurezza dei sistemi operativi	5	9204	6	43379	13	3	947	2.18	1	0	0	2869	2	4	2010-02-18	3756
1722	Informatica	Superiori	Reti e internet		1	Sicurezza e vulnerabilità delle reti	14	24483	17	11521	0	0	669	5.81	1	0	0	216	2	0	2007-04-05	4806
1604	Informatica	Medie	Introduzione		1	Sicurezza informatica	220	395566	242	36839	16	2	1674	4.54	1	0	0	17818	0	9	2004-05-02	5874
733	Diritto e Economia	Superiori	Mercato del lavoro		1	Sicurezza sul lavoro in Italia	127	227842	136	36388	4	1	121	0.33	1	6	0	3884	2.1	14	2013-09-08	2458
1973	Letteratura italiana	Superiori	XVII Secolo	Galileo Galilei	1	Sidereus_Nuncius	63	113414	68	17119	13	3	214	1.25	0	1	0	5180	2.4	7	2007-03-16	4826
938	Filosofia	Superiori	Novecento		1	Sigmund Freud	1295	2327607	923	139003	90	20	3433	2.47	0	0	0	26037	???	52	2004-03-29	5908
2853	Storia	Superiori	Basso medioevo	Dai comuni alle signorie	1	Signoria_cittadina	219	392778	157	12811	9	2	360	2.81	0	0	0	3390	???	1	???	#VALUE!
2855	Storia	Superiori	Basso medioevo	Milano	1	Signoria_di_Milano	20	35984	33	34135	9	12	555	1.63	0	0	0	36	???	0	???	#VALUE!
2355	Scienze della Terra	Superiori	Formazione della Terra, crosta terrestre e rimodellamento		1	Silicato	117	209821	118	8906	4	6	612	6.87	0	0	0	49	2	1	2006-07-18	5067
1348	Grammatica italiana		Fonologia, ortografia	Sillabe	1	Sillaba	121	217716	109	20240	7	1	1971	9.74	0	0	0	1843	???	13	2005-04-13	5528
793	Filosofia	Superiori	Filosofia nella Grecia classica		1	Sillogismo	326	584950	284	31526	4	49	1580	5.01	1	0	0	7645	???	18	2005-05-04	5507
2253	Letteratura italiana	Superiori	Dagli anni 80 in poi	Autori vari	1	Silvia_Ballestra	15	26604	18	3991	4	1	1	0.03	0	0	0	50	2.5	2	2007-05-03	4778
2440	Scienze	Medie	Vivere insieme		1	Simbiosi	62	111795	71	5739	0	1	1439	25.07	0	0	0	37	1	0	2009-01-19	4151
669	Diritto e Economia	Superiori	Le istituzioni locali, europee e internazionali		1	Simboli europei	27	48180	23	10281	4	1	1128	10.97	0	0	0	2223	2.1	0	2004-04-10	5896
246	Chimica	Superiori	Teoria atomica		1	Simbolo chimico	48	86186	39	2411	0	1	1752	72.67	0	0	0	37	2	1	2005-10-29	5329
3606	Matematica	Elementari	Aritmetica	Percentuale	1	Simbolo_di_percentuale	13	23890	30	15943	23	6	299	1.88	0	0	0	1056	0.5	1	2018-01-19	864
3765	Matematica	Superiori	Funzioni	Trasformazioni	1	Simmetria_centrale	20	35405	16	2929	0	0	569	19.43	2	0	0	40	2.3	0	2007-03-15	4827
3413	Storia dell'arte	Superiori	Il Gotico		1	Simone Martini	101	181663	82	47231	5	41	237	0.50	0	0	0	5493	???	6	2004-07-21	5794
143	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sinapsi	385	690966	371	29861	1	3	1831	6.13	1	0	0	3965	2	1	2005-04-21	5520
3181	Storia	Superiori	XX-XXI secolo	Corporazioni fasciste	1	Sindacalismo_fascista	23	40683	24	46014	57	13	142	0.31	1	0	0	1024	???	2	???	#VALUE!
3097	Storia	Superiori	XVIII-XIX secolo	Trade unions	1	Sindacato	234	420425	227	8342	0	1	136	1.63	1	0	0	5221	???	9	???	#VALUE!
1383	Grammatica italiana		Sostantivo	Numero dei sostantivi	1	Singolare	3	5165	3	810	0	0	626	77.28	1	0	0	0	???	0	2006-09-23	5000
1539	Grammatica latina	Superiori	Flessione del sostantivo	Particolarità del numero	1	Singularia_tantum	8	13962	8	1659	0	0	478	28.81	1	0	0	47	2.1	0	2007-01-12	4889
3065	Storia	Superiori	XVIII-XIX secolo	Sinistra storica	1	Sinistra_storica	189	339404	208	12285	7	1	1327	10.80	1	1	0	3370	???	2	???	#VALUE!
27	Biologia	Superiori	Cellula		1	Sintesi proteica	368	660612	326	17813	1	2	623	3.50	1	0	0	1230	2	1	2004-10-08	5715
2391	Scienze della Terra	Superiori	Terremoti		1	Sismologia	33	59650	27	44582	16	16	924	2.07	0	1	0	6768	2	12	2005-09-19	5369
219	Chimica	Superiori	Sistemi, miscele, sostanze		1	Sistema aperto	17	29763	13	1061	1	0	362	34.12	1	0	0	428	2	1	2006-06-04	5111
218	Chimica	Superiori	Sistemi, miscele, sostanze		1	Sistema chiuso	18	33244	14	1093	1	0	447	40.90	1	0	0	37	2	1	2006-05-08	5138
1004	Fisica	Superiori	La velocità		1	Sistema di riferimento	64	115764	50	1793	0	0	1308	72.95	1	0	0	36	???	0	2017-01-30	1218
1029	Fisica	Superiori	I principi della dinamica e la relatività galileiana		1	Sistema di riferimento inerziale	148	266778	145	9583	0	0	496	5.18	0	0	0	2202	???	1	2005-01-30	5601
1033	Fisica	Superiori	I principi della dinamica e la relatività galileiana		1	Sistema di riferimento non inerziale	51	92295	43	4311	0	0	392	9.09	0	0	0	36	???	0	2006-05-04	5142
630	Diritto e Economia	Superiori	Costituzione e cittadinanza: libertà, diritti e doveri		1	Sistema elettorale	187	335418	155	30462	9	0	340	1.12	0	0	0	16092	2.1	3	2005-05-18	5493
486	Cittadinanza e costituzione	Superiori	La Costituzione e l'ordinamento italiano		1	Sistema elettorale italiano	241	432196	283	55619	93	13	2336	4.20	0	0	0	3995	0	3	2013-04-29	2590
2297	Scienze della Terra	Superiori	Il sistema solare		1	Sistema eliocentrico	226	405600	225	11808	6	4	1387	11.75	0	0	0	4685	???	0	2007-01-28	4873
153	Biologia	Superiori	Corpo umano	Sistema endocrino	1	Sistema endocrino	41	73942	31	32	0	0	29	90.63	0	0	0	0	2	8	2009-04-29	4051
128	Biologia	Superiori	Corpo umano	Sistema immunitario	1	Sistema immunitario	282	506735	224	104152	119	12	3372	3.24	0	0	0	9485	2	0	2006-11-23	4939
130	Biologia	Superiori	Corpo umano	Sistema immunitario	1	Sistema immunitario innato	25	44911	44	19283	1	0	1379	7.15	0	0	0	38	2	0	2011-04-07	3343
1635	Informatica	Superiori	Basi dell'informatica		1	Sistema informatico	89	159144	90	11051	1	6	1769	16.01	0	0	0	138	2	12	2005-04-28	5513
951	Fisica	Superiori	Le grandezze fisiche		1	Sistema internazionale di unità di misura	745	1339589	640	34199	23	3	1850	5.41	0	0	0	56033	0.2	13	2003-12-16	6012
220	Chimica	Superiori	Sistemi, miscele, sostanze		1	Sistema isolato	37	66222	37	1585	3	0	1066	67.26	0	0	0	37	2	4	2005-10-05	5353
147	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sistema limbico	280	502591	293	20978	17	7	2047	9.76	0	0	0	1148	2	0	2007-12-10	4557
134	Biologia	Superiori	Corpo umano	Sistema immunitario	1	Sistema linfatico	27	48671	24	28	0	0	25	89.29	0	0	0	0	2	20	2011-06-11	3278
2480	Scienze	Medie	Corpo umano		1	Sistema linfoide	109	195041	157	30831	28	2	765	2.48	0	0	0	8217	1	0	2006-12-01	4931
126	Biologia	Superiori	Corpo umano	Apparato locomotore	1	Sistema muscolare	307	551120	270	6193	0	1	2409	38.90	0	0	0	205	2	1	2006-05-10	5136
138	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sistema nervoso centrale	213	382960	204	12510	1	4	1023	8.18	1	0	0	775	2	6	2005-02-28	5572
141	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sistema nervoso parasimpatico	159	285266	177	11511	8	1	936	8.13	0	0	0	1508	2	1	2006-12-25	4907
139	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sistema nervoso periferico	133	239687	130	2369	0	1	683	28.83	1	0	0	866	2	2	2006-04-11	5165
140	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sistema nervoso simpatico	284	511070	303	6184	0	1	749	12.11	1	0	0	38	2	0	2006-11-14	4948
137	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sistema nervoso umano	142	254494	102	6811	1	1	435	6.39	1	0	0	2675	2	5	2003-08-22	6128
1640	Informatica	Superiori	Basi dell'informatica		1	Sistema numerico binario	420	754132	369	6689	0	0	858	12.83	0	0	0	4415	2	0	2003-12-16	6012
1642	Informatica	Superiori	Basi dell'informatica		1	Sistema numerico esadecimale	174	313286	167	16173	1	0	412	2.55	1	0	0	2488	2	2	2004-02-22	5944
1606	Informatica	Medie	Introduzione		1	Sistema operativo	431	773814	407	36487	2	22	886	2.43	0	0	0	54655	2	3	2003-04-29	6243
1688	Informatica	Superiori	Dispositivi mobili		1	Sistema operativo per dispositivi mobili	39	69672	42	16379	13	5	223	1.36	0	0	0	4758	2	2	2010-08-30	3563
479	Cittadinanza e costituzione	Superiori	La Costituzione e l'ordinamento italiano		1	Sistema politico della Repubblica Italiana	598	1073979	772	48771	10	107	744	1.53	1	0	0	15015	0	0	2006-11-07	4955
2295	Scienze della Terra	Superiori	Il sistema solare		1	Sistema solare	1269	2279871	1145	76093	95	26	2374	3.12	0	0	0	58037	2	0	2007-09-13	4645
151	Biologia	Superiori	Corpo umano	Sistema nervoso e organi di senso	1	Sistema uditivo	99	177066	87	23870	19	3	438	1.83	0	0	0	1702	2	1	2005-03-06	5566
3746	Matematica	Superiori	Aritmetica	Disequazioni di II grado	1	Sistema_di_disequazioni	22	39601	26	3123	0	0	765	24.50	1	0	0	384	2.2	1	2006-03-06	5201
3671	Matematica	Medie	Aritmetica	Algebra	1	Sistema_di_equazioni	53	95049	42	9313	0	1	440	4.72	0	0	0	155	1.3	0	2005-05-06	5505
3744	Matematica	Superiori	Aritmetica	Equazioni di II grado	1	Sistema_di_equazioni_di_secondo_grado	7	12637	8	5363	0	0	3083	57.49	1	0	0	1200	2.2	0	2006-01-21	5245
3733	Matematica	Superiori	Aritmetica	Sistemi lineari	1	Sistema_di_equazioni_lineari	73	130930	66	12152	7	0	504	4.15	0	0	0	1089	2.2	5	2004-11-06	5686
3604	Matematica	Elementari	Aritmetica	Numeri romani	1	Sistema_di_numerazione_romano	575	1033613	489	24299	7	3	376	1.55	0	0	0	5710	0.5	0	2004-01-21	5976
3737	Matematica	Superiori	Aritmetica	Piano cartesiano	1	Sistema_di_riferimento_cartesiano	382	686901	323	15535	4	3	1729	11.13	0	0	0	2959	2.2	0	2006-04-02	5174
3325	Storia	Superiori	XX-XXI secolo	Sistema monetario europeo	1	Sistema_monetario_europeo	89	159581	82	9702	2	1	2449	25.24	0	0	0	217	???	3	???	#VALUE!
3628	Matematica	Medie	Aritmetica	Decimali&frazioni	1	Sistema_numerico_decimale	89	159910	76	2193	0	0	407	18.56	2	1	0	2691	1.1	2	2004-11-27	5665
1714	Informatica	Superiori	Reti e internet		1	Sito web	371	666268	443	19378	6	1	537	2.77	1	0	0	2101	2	3	2004-05-05	5871
2624	Storia	Elementari	Terza elementare	I siti archeologici	1	Sito_archeologico	28	50922	26	2575	2	1	410	15.92	0	0	0	193	0.3	0	???	#VALUE!
3372	Storia dell'arte	Superiori	Arte greca		1	Skopas	38	67554	35	19478	16	3	384	1.97	0	0	0	1417	???	5	2005-06-22	5458
1237	Geografia		Europa	Slovacchia	1	Slovacchia	537	965138	532	40596	24	11	4315	10.63	0	2	0	26992	???	1	2004-04-10	5896
1248	Geografia		Europa	Slovenia	1	Slovenia	799	1436309	768	42312	19	12	2894	6.84	1	0	0	9770	???	1	2003-06-10	6201
1687	Informatica	Superiori	Dispositivi mobili		1	Smartphone	329	590992	338	35945	46	11	1586	4.41	0	0	0	11033	2	0	2005-09-05	5383
908	Filosofia	Superiori	Tra settecento e ottocento		1	Socialismo utopico	39	70151	62	4287	0	1	606	14.14	0	0	0	2482	???	11	2005-05-24	5487
3267	Storia	Superiori	XX-XXI secolo	Cina da comunismo a capitalismo	1	Socialismo_con_caratteristiche_cinesi	37	66502	46	26571	37	3	1966	7.40	1	0	0	3500	???	2	???	#VALUE!
599	Diritto e Economia	Superiori	Soggetti del diritto		1	Società (diritto)	207	371770	193	19858	5	0	360	1.81	0	0	0	6697	2.1	2	2005-03-04	5568
396	Cittadinanza e costituzione	Medie	Primo anno		1	Società (sociologia)	87	155795	90	3873	1	0	352	9.09	1	2	0	278	1.1	1	2006-04-27	5149
553	Cittadinanza e costituzione	Superiori	Cittadini e mondo digitale		1	Società dell'informazione	22	39676	21	29024	22	0	737	2.54	0	5	0	3856	0	23	2007-03-18	4824
552	Cittadinanza e costituzione	Superiori	Cittadini e mondo digitale		1	Società della conoscenza	4	6913	9	19327	15	0	1353	7.00	0	0	0	10278	0	12	2017-10-26	949
3100	Storia	Superiori	XX-XXI secolo	società di massa	0	Società di massa	0	0	0	28	0	0	25	89.29	0	0	0	0	???	0	???	#VALUE!
397	Cittadinanza e costituzione	Medie	Primo anno		1	Società multietnica	37	65700	32	9005	12	1	483	5.36	1	0	0	4081	1.1	6	2007-03-03	4839
186	Biologia	Superiori	Ecologia		1	Sociobiologia	13	22466	11	9082	3	0	189	2.08	1	0	0	89	2	4	2006-10-25	4968
787	Filosofia	Superiori	Filosofia nella Grecia classica		1	Socrate	776	1394285	787	83290	94	12	1618	1.94	0	0	0	57677	???	7	2004-04-28	5878
784	Filosofia	Superiori	Filosofia nella Grecia classica		1	Sofistica	240	430800	244	27404	26	6	2651	9.67	0	0	0	3283	???	1	2005-02-28	5572
1605	Informatica	Medie	Introduzione		1	Software	448	804928	513	24300	15	4	1941	7.99	0	0	0	2061	2	1	2003-02-28	6303
1693	Informatica	Superiori	Office automation		1	Software di produttività personale	44	78495	41	3101	0	1	837	26.99	0	0	0	41	2	0	2005-08-16	5403
682	Diritto e Economia	Superiori	Economia e il sistema economico		1	Soggetto economico	38	68200	33	3966	0	0	500	12.61	1	0	0	49	2.1	0	2005-12-19	5278
1476	Grammatica italiana		Analisi logica	Il soggetto	1	Soggetto_(linguistica)	43	76499	32	2450	1	0	230	9.39	2	0	0	480	0.4	0	2005-06-18	5462
3077	Storia	Superiori	XVIII-XIX secolo	miracolo americano	1	Sogno_americano	119	213501	108	14504	0	2	797	5.50	1	0	0	1040	???	0	???	#VALUE!
2296	Scienze della Terra	Superiori	Il sistema solare		1	Sole	963	1730757	904	157617	169	36	4953	3.14	0	0	0	65665	2	31	2003-05-09	6233
3259	Storia	Superiori	XX-XXI secolo	Solidarnosc	1	Solidarność	4	7598	10	66	0	0	58	87.88	0	0	0	1438	???	2	???	#VALUE!
995	Fisica	Superiori	Equilibrio dei fluidi		1	Solido	68	122595	57	6862	5	5	685	9.98	0	0	0	1875	???	3	2007-01-03	4898
3681	Matematica	Medie	Geometria	I solidi	1	Solido_di_rotazione	24	43019	21	3346	0	2	408	12.19	0	0	0	40	1.3	0	2007-06-29	4721
3031	Storia	Superiori	XVIII-XIX secolo		1	Sollevazione_della_Grande_Polonia_(1848)	2	3505	3	915	0	0	675	73.77	1	0	0	36	???	0	???	#VALUE!
1883	Letteratura italiana	Superiori	Secolo XIV	Petrarca	1	Solo_et_pensoso_i_più_deserti_campi	48	85376	52	6364	2	0	176	2.77	1	0	0	115	2.3	0	2007-12-18	4549
225	Chimica	Superiori	Sistemi, miscele, sostanze		1	Solubilità	181	326116	173	9475	3	1	1311	13.84	0	0	0	10544	2	1	2004-11-17	5675
311	Chimica	Superiori	Soluzioni		1	Soluto	56	99996	38	3009	2	1	875	29.08	0	0	0	59	2	2	2005-05-27	5484
352	Chimica	Superiori	Gli acidi e le basi		1	Soluzione tampone	154	277230	139	7006	0	0	927	13.23	0	0	0	1305	2	2	2005-04-20	5521
3208	Storia	Superiori	XX-XXI secolo	Soluzione finale	1	Soluzione_finale_della_questione_ebraica	181	325230	190	12879	2	2	638	4.95	0	0	0	3849	???	2	???	#VALUE!
312	Chimica	Superiori	Soluzioni		1	Solvente	162	290986	128	11645	3	1	1521	13.06	0	0	0	474	2	2	2005-07-20	5430
1283	Geografia		Africa	Somalia	1	Somalia	407	730983	379	81086	72	35	5695	7.02	0	0	0	25481	???	28	2006-11-30	4932
909	Filosofia	Superiori	Tra settecento e ottocento		1	Søren Kierkegaard	542	973552	1140	124102	66	11	595	0.48	0	0	0	35865	???	184	2004-04-14	5892
